County_Name,FIPS,State,Latitude,Longitude
Wilson County,20205,KS,37.55920029,-95.74340057
Clay County,54015,WV,38.46250153,-81.07510376
Lafayette County,12067,FL,29.98550034,-83.18109894
Platte County,56031,WY,42.1332016,-104.9658966
Sitka City and Borough,02220,AK,57.24010086,-135.3152008
Lucas County,19117,IA,41.02939987,-93.32769775
Madison County,30057,MT,45.30070114,-111.9203033
Trimble County,21223,KY,38.61299896,-85.33750153
Johnson County,56019,WY,44.03879929,-106.5847015
Graham County,37075,NC,35.35020065,-83.83350372
Hancock County,13141,GA,33.270401,-83.0007019
Doddridge County,54017,WV,39.26919937,-80.70700073
Cedar County,31027,NE,42.59930038,-97.25240326
Red River Parish,22081,LA,32.0931015,-93.33979797
Marion County,13197,GA,32.35350037,-84.52459717
Hamilton County,48193,TX,31.70479965,-98.11070251
Harrison County,29081,MO,40.35469818,-93.99210358
Knox County,31107,NE,42.63679886,-97.89189911
Pocahontas County,54075,WV,38.33179855,-80.00779724
Mercer County,38057,ND,47.30920029,-101.8314972
Baraga County,26013,MI,46.66260147,-88.36519623
Liberty County,12077,FL,30.24139977,-84.88289642
Turner County,46125,SD,43.31090164,-97.1486969
Atkinson County,13003,GA,31.29710007,-82.88009644
Bracken County,21023,KY,38.68880081,-84.09020233
Kusilvak Census Area,02158,AK,62.15499878,-163.3825989
Daviess County,29061,MO,39.96080017,-93.98549652
Webster County,54101,WV,38.49470139,-80.42189789
Oscoda County,26135,MI,44.68180084,-84.12979889
Coleman County,48083,TX,31.77319908,-99.45359802
Benton County,28009,MS,34.81729889,-89.18849945
Quay County,35037,NM,35.10430145,-103.5497971
San Augustine County,48405,TX,31.39419937,-94.16819763
Mitchell County,48335,TX,32.30619812,-100.9212036
Nevada County,05099,AR,33.66400146,-93.30719757
Murray County,27101,MN,44.02209854,-95.76329803
Lyon County,21143,KY,37.01910019,-88.08329773
Greene County,01063,AL,32.85309982,-87.95220184
Warren County,18171,IN,40.34690094,-87.353302
Seminole County,13253,GA,30.93880081,-84.8687973
Coffey County,20031,KS,38.23690033,-95.73410034
Shannon County,29203,MO,37.15739822,-91.40049744
Choctaw County,28019,MS,33.34730148,-89.24839783
Houston County,47083,TN,36.2859993,-87.71700287
Humphreys County,28053,MS,33.12870026,-90.5266037
Twiggs County,13289,GA,32.66719818,-83.42710114
Hamilton County,17065,IL,38.08150101,-88.53910065
Prairie County,05117,AR,34.82979965,-91.55280304
Conejos County,08021,CO,37.20069885,-106.191597
Taylor County,13269,GA,32.55550003,-84.25050354
San Miguel County,08113,CO,38.00370026,-108.4057007
Cleveland County,05025,AR,33.89839935,-92.18509674
Keith County,31101,NE,41.19879913,-101.6613998
Schoolcraft County,26153,MI,46.19660187,-86.19950104
Clay County,20027,KS,39.34970093,-97.16519928
Perry County,47135,TN,35.64260101,-87.85890198
Franklin City,51620,VA,36.68310165,-76.93859863
Traill County,38097,ND,47.45420074,-97.16159821
Butler County,31023,NE,41.22610092,-97.13179779
Gilmer County,54021,WV,38.92409897,-80.85710144
McCulloch County,48307,TX,31.19890022,-99.34750366
Washakie County,56043,WY,43.90499878,-107.6828995
Lincoln County,13181,GA,33.79359818,-82.45120239
Lemhi County,16059,ID,44.94329834,-113.933197
Turner County,13287,GA,31.71640015,-83.62409973
Ballard County,21007,KY,37.05849838,-88.99939728
Richardson County,31147,NE,40.125,-95.71759796
Decatur County,19053,IA,40.73770142,-93.78630066
Searcy County,05129,AR,35.91090012,-92.69950104
Wheeler County,13309,GA,32.11700058,-82.72460175
Lake County,41037,OR,42.79349899,-120.3873978
Anderson County,20003,KS,38.21419907,-95.29329681
Lake County,08065,CO,39.20249939,-106.3448029
Merrick County,31121,NE,41.16899872,-98.03800201
Winkler County,48495,TX,31.85000038,-103.0482025
Monroe County,19135,IA,41.02980042,-92.8690033
Newton County,05101,AR,35.91999817,-93.21779633
Thomas County,20193,KS,39.35089874,-101.0554962
Franklin County,28037,MS,31.47719955,-90.89790344
Northwest Arctic Borough,02188,AK,67.0530014,-159.720993
Kane County,49025,UT,37.28509903,-111.8877029
Major County,40093,OK,36.31159973,-98.53600311
Ferry County,53019,WA,48.47029877,-118.5166016
Clay County,47027,TN,36.55110168,-85.54389954
Power County,16077,ID,42.69369888,-112.8406982
Boise County,16015,ID,43.98910141,-115.7303009
Doniphan County,20043,KS,39.7881012,-95.14679718
Goliad County,48175,TX,28.65710068,-97.42649841
Dade County,29057,MO,37.43199921,-93.85030365
Castro County,48069,TX,34.5298996,-102.2617035
La Salle County,48283,TX,28.3451004,-99.09970093
Crook County,56011,WY,44.58860016,-104.5699005
Elliott County,21063,KY,38.11790085,-83.09760284
Pleasants County,54073,WV,39.3708992,-81.16059875
Chariton County,29041,MO,39.51509857,-92.96260071
Valley County,30105,MT,48.36529922,-106.6673965
Worth County,19195,IA,43.37739944,-93.26080322
Swisher County,48437,TX,34.53039932,-101.7350006
Rappahannock County,51157,VA,38.68479919,-78.15920258
Tillman County,40141,OK,34.37279892,-98.92420197
Grant County,20067,KS,37.56230164,-101.3079987
Harney County,41025,OR,43.06409836,-118.9679031
Hutchinson County,46067,SD,43.3348999,-97.75440216
Lake County,47095,TN,36.33520126,-89.49349976
Dallam County,48111,TX,36.2779007,-102.6023026
Pepin County,55091,WI,44.582901,-92.00150299
Kit Carson County,08063,CO,39.30550003,-102.6028976
Childress County,48075,TX,34.52920151,-100.2076035
Thurston County,31173,NE,42.15819931,-96.54399872
Lexington City,51678,VA,37.78250122,-79.44409943
Forest County,42053,PA,41.51300049,-79.23609924
Nicholas County,21181,KY,38.33560181,-84.01529694
Wolfe County,21237,KY,37.73929977,-83.49320221
Calhoun County,54013,WV,38.8445015,-81.11759949
Grant County,41023,OR,44.49150085,-119.0073013
Kingman County,20095,KS,37.55889893,-98.13629913
Union County,18161,IN,39.62559891,-84.92510223
Pierce County,31139,NE,42.26440048,-97.6013031
Jefferson County,28063,MS,31.73419952,-91.03730011
Grant County,46051,SD,45.1719017,-96.7677002
Dallas County,05039,AR,33.96989822,-92.65440369
Van Buren County,19177,IA,40.75320053,-91.94999695
Jefferson County,31095,NE,40.17570114,-97.1427002
Brooks County,48047,TX,27.03160095,-98.21869659
Lee County,21129,KY,37.59479904,-83.71620178
Grand Isle County,50013,VT,44.79679871,-73.29489899
Wallowa County,41063,OR,45.57989883,-117.1810989
Adair County,19001,IA,41.33069992,-94.47090149
Quitman County,28119,MS,34.25139999,-90.28910065
Caribou County,16029,ID,42.77050018,-111.5623016
Refugio County,48391,TX,28.32530022,-97.16560364
King and Queen County,51097,VA,37.71860123,-76.89530182
Nemaha County,31127,NE,40.38769913,-95.84980011
Pendleton County,54071,WV,38.68069839,-79.35089874
Charles City County,51036,VA,37.3567009,-77.06220245
Cameron Parish,22023,LA,29.87540054,-93.1937027
East Carroll Parish,22035,LA,32.73249817,-91.23500061
Tucker County,54093,WV,39.11360168,-79.56500244
Weston County,56045,WY,43.84049988,-104.5678024
Bailey County,48017,TX,34.06850052,-102.8299026
Bon Homme County,46009,SD,42.98849869,-97.88459778
Southeast Fairbanks Census Area,02240,AK,63.87620163,-143.2129974
Schuyler County,17169,IL,40.15800095,-90.61509705
Russell County,20167,KS,38.91479874,-98.76239777
Fremont County,19071,IA,40.74560165,-95.60469818
Randolph County,13243,GA,31.76259995,-84.7542038
Monroe County,05095,AR,34.67779922,-91.2039032
Wabaunsee County,20197,KS,38.95330048,-96.20500183
Ida County,19093,IA,42.38690186,-95.5134964
Benson County,38005,ND,48.06940079,-99.36599731
Pembina County,38067,ND,48.76750183,-97.55180359
Powell County,30077,MT,46.85639954,-112.9360962
Presidio County,48377,TX,29.99979973,-104.2405014
Treutlen County,13283,GA,32.40390015,-82.56729889
Clark County,29045,MO,40.41030121,-91.73840332
Huerfano County,08055,CO,37.68470001,-104.9606018
Henderson County,17071,IL,40.81809998,-90.92510223
Saguache County,08109,CO,38.08060074,-106.2815018
Lafayette County,05073,AR,33.24160004,-93.60700226
Pocahontas County,19151,IA,42.73419952,-94.67870331
Fall River County,46047,SD,43.23939896,-103.5274963
Blaine County,30005,MT,48.43270111,-108.9586029
Cumberland County,21057,KY,36.78659821,-85.3884964
Clinch County,13065,GA,30.91489983,-82.70619965
Lac qui Parle County,27073,MN,44.99549866,-96.17350006
Brown County,17009,IL,39.96179962,-90.75039673
Beaver County,49001,UT,38.35699844,-113.2358017
Pershing County,32027,NV,40.44029999,-118.4045029
Kearney County,31099,NE,40.50669861,-98.94799805
Gentry County,29075,MO,40.21210098,-94.40989685
Hancock County,47067,TN,36.52360153,-83.22190094
Pawnee County,20145,KS,38.18130112,-99.23670197
Moody County,46101,SD,44.02199936,-96.67089844
Burt County,31021,NE,41.85150146,-96.32859802
Chugach Census Area,02063,AK,60.72280121,-145.7754059
Woodruff County,05147,AR,35.18629837,-91.24310303
Buena Vista City,51530,VA,37.73189926,-79.35679626
Norman County,27107,MN,47.32649994,-96.45529938
Menifee County,21165,KY,37.94139862,-83.59889984
Surry County,51181,VA,37.10979843,-76.90019989
Stewart County,13259,GA,32.07849884,-84.83519745
Spink County,46115,SD,44.93799973,-98.34619904
Edwards County,17047,IL,38.41650009,-88.05329895
Howard County,31093,NE,41.22000122,-98.51709747
Wayne County,19185,IA,40.73949814,-93.32740021
Bottineau County,38009,ND,48.79219818,-100.8332977
Galax City,51640,VA,36.66600037,-80.91760254
Moore County,47127,TN,35.2845993,-86.35870361
Rio Blanco County,08103,CO,39.97980118,-108.2171021
Prince of Wales-Hyder Census Area,02198,AK,55.79970169,-133.0191956
Bland County,51021,VA,37.13399887,-81.13020325
Antelope County,31003,NE,42.17689896,-98.0667038
Calhoun County,13037,GA,31.5291996,-84.62449646
Luce County,26095,MI,46.47069931,-85.54440308
Reynolds County,29179,MO,37.36230087,-90.96910095
Wilkin County,27167,MN,46.35699844,-96.46829987
Talbot County,13263,GA,32.69950104,-84.53299713
Clay County,31035,NE,40.5243988,-98.05130005
Essex County,50009,VT,44.72750092,-71.73590088
Ellsworth County,20053,KS,38.69660187,-98.20480347
Sullivan County,29211,MO,40.21060181,-93.1115036
Taylor County,19173,IA,40.73740005,-94.6964035
Teton County,30099,MT,47.83720016,-112.2406006
Gilpin County,08047,CO,39.85749817,-105.5225983
Hamlin County,46057,SD,44.67380142,-97.18830109
Carter County,29035,MO,36.94120026,-90.96230316
Jefferson County,40067,OK,34.11100006,-97.83580017
Broadwater County,30007,MT,46.33240128,-111.4954987
Fulton County,21075,KY,36.55400085,-89.18740082
Bear Lake County,16007,ID,42.28480148,-111.3296967
Mitchell County,20123,KS,39.3932991,-98.20939636
Sullivan County,42113,PA,41.44620132,-76.5121994
Garza County,48169,TX,33.17990112,-101.2984009
Gray County,20069,KS,37.73820114,-100.4378967
Osceola County,19143,IA,43.37860107,-95.623703
Alexander County,17003,IL,37.19150162,-89.33750153
Greenwood County,20073,KS,37.87779999,-96.23259735
San Saba County,48411,TX,31.15519905,-98.81759644
Shelby County,29205,MO,39.79779816,-92.07659912
Grant County,27051,MN,45.93399811,-96.0121994
Carson County,48065,TX,35.4034996,-101.3543015
Stanton County,31167,NE,41.91690063,-97.19390106
Pondera County,30073,MT,48.22790146,-112.2266998
Sherman County,20181,KS,39.35139847,-101.7200012
Ohio County,18115,IN,38.95009995,-84.96520233
Lynn County,48305,TX,33.17679977,-101.8161011
Dewey County,46041,SD,45.15660095,-100.8718033
McHenry County,38049,ND,48.23460007,-100.6362991
Van Buren County,47175,TN,35.69599915,-85.45259857
Ontonagon County,26131,MI,46.66439819,-89.31479645
Cherry County,31031,NE,42.54499817,-101.1185989
Alfalfa County,40003,OK,36.73099899,-98.3239975
Greer County,40055,OK,34.93569946,-99.56079865
Cotton County,40033,OK,34.29019928,-98.37220001
Floyd County,48153,TX,34.07249832,-101.3031998
Ottawa County,20143,KS,39.13249969,-97.65019989
Wirt County,54105,WV,39.02249908,-81.37860107
Crosby County,48107,TX,33.61460114,-101.3000031
Crowley County,08025,CO,38.32659912,-103.7845001
Chouteau County,30015,MT,47.88059998,-110.4352036
Miller County,13201,GA,31.16399956,-84.73079681
Putnam County,17155,IL,41.20449829,-89.28579712
Haskell County,48207,TX,33.17819977,-99.7303009
Aleutians West Census Area,02016,AK,52.79800034,-106.606102
Dixon County,31051,NE,42.49309921,-96.86769867
Iron County,55051,WI,46.26229858,-90.24199677
Bent County,08011,CO,37.95510101,-103.0716019
Martin County,48317,TX,32.30599976,-101.9512024
Covington City,51580,VA,37.77859879,-79.98670197
Lincoln County,27081,MN,44.41260147,-96.26709747
Lincoln County,08073,CO,38.98799896,-103.5139999
Hartley County,48205,TX,35.84000015,-102.6028976
Coal County,40029,OK,34.58819962,-96.29779816
Lander County,32015,NV,39.93379974,-117.0379028
Morris County,20127,KS,38.68740082,-96.64990234
McCook County,46087,SD,43.67430115,-97.36849976
Fillmore County,31059,NE,40.52470016,-97.59649658
Audubon County,19009,IA,41.68460083,-94.90579987
Mahnomen County,27087,MN,47.32529831,-95.80909729
Harper County,20077,KS,37.1916008,-98.07540131
Stevens County,20189,KS,37.19229889,-101.3121033
Washington County,20201,KS,39.78419876,-97.08750153
Day County,46037,SD,45.36709976,-97.60739899
Tripp County,46123,SD,43.34590149,-99.88400269
Hansford County,48195,TX,36.27740097,-101.354599
Walworth County,46129,SD,45.43000031,-100.0315018
Norton County,20137,KS,39.78440094,-99.90350342
Pulaski County,17153,IL,37.22320175,-89.12660217
Emporia City,51595,VA,36.69530106,-77.53559875
Cook County,27031,MN,47.90259933,-90.53510284
Stark County,17175,IL,41.09339905,-89.79740143
Lincoln County,16063,ID,43.00239944,-114.138298
Beaver County,40007,OK,36.74969864,-100.476799
Yukon-Koyukuk Census Area,02290,AK,65.50869751,-151.3896027
Phillips County,20147,KS,39.7845993,-99.34700012
Delta County,48119,TX,33.38629913,-95.67230225
Warren County,13301,GA,33.40890121,-82.67669678
Ransom County,38073,ND,46.45619965,-97.65740204
Brule County,46015,SD,43.7181015,-99.0809021
Boone County,31011,NE,41.70679855,-98.06729889
Schley County,13249,GA,32.26160049,-84.31469727
Sheridan County,31161,NE,42.50479889,-102.4088974
Polk County,31143,NE,41.18690109,-97.56839752
Wheeler County,48483,TX,35.40129852,-100.2697983
Jim Hogg County,48247,TX,27.04339981,-98.69730377
Atchison County,29005,MO,40.43080139,-95.42810059
Lincoln County,32017,NV,37.6432991,-114.8776016
Calhoun County,05013,AR,33.55810165,-92.50299835
Johnson County,31097,NE,40.39260101,-96.26509857
Craig County,51045,VA,37.4817009,-80.21140289
Hyde County,37095,NC,35.5304985,-76.25090027
Pickett County,47137,TN,36.5583992,-85.07489777
Garfield County,49017,UT,37.85490036,-111.4431
Thayer County,31169,NE,40.17620087,-97.59490204
Rooks County,20163,KS,39.35020065,-99.32499695
Gallatin County,17059,IL,37.76279831,-88.23049927
Scott County,17171,IL,39.64410019,-90.47470093
Big Stone County,27011,MN,45.42610168,-96.4108963
Custer County,08027,CO,38.1086998,-105.3675003
Kingsbury County,46077,SD,44.36959839,-97.49150085
Dillingham Census Area,02070,AK,59.79909897,-158.2351074
Scotland County,29199,MO,40.45259857,-92.14700317
Ringgold County,19159,IA,40.73519897,-94.2440033
Scott County,20171,KS,38.48220062,-100.9068985
Ouray County,08091,CO,38.1554985,-107.7693024
Dewey County,40043,OK,35.98759842,-99.00800323
Marshall County,46091,SD,45.75859833,-97.59860229
Mills County,48333,TX,31.4951992,-98.59549713
Washington County,08121,CO,39.97100067,-103.2013016
Dickey County,38021,ND,46.11019897,-98.50469971
Toole County,30101,MT,48.65539932,-111.6957016
Calhoun County,17013,IL,39.16930008,-90.66760254
Putnam County,29171,MO,40.47890091,-93.0161972
Crane County,48103,TX,31.42849922,-102.5156021
Carlisle County,21039,KY,36.85319901,-88.97100067
Furnas County,31065,NE,40.17639923,-99.91230011
Morrill County,31123,NE,41.7159996,-103.010498
Hudspeth County,48229,TX,31.45619965,-105.3864975
Musselshell County,30065,MT,46.4966011,-108.3981018
Republic County,20157,KS,39.82780075,-97.65059662
Menominee County,55078,WI,45.00439835,-88.70999908
Schuyler County,29197,MO,40.47029877,-92.52089691
Hot Springs County,56017,WY,43.71889877,-108.4421005
Cameron County,42023,PA,41.4367981,-78.2039032
Mora County,35033,NM,36.01060104,-104.9450989
Barber County,20007,KS,37.22890091,-98.68479919
Mineral County,32021,NV,38.53860092,-118.4349976
Hickman County,21105,KY,36.67819977,-88.97609711
Hamilton County,36041,NY,43.66109848,-74.49739838
Tensas Parish,22107,LA,32.00180054,-91.34010315
Oneida County,16071,ID,42.19499969,-112.5393982
Sharkey County,28125,MS,32.87979889,-90.8132019
Owsley County,21189,KY,37.4192009,-83.68309784
Kimble County,48267,TX,30.48679924,-99.748703
Holt County,29087,MO,40.0943985,-95.21549988
Grant County,40053,OK,36.79610062,-97.78610229
Dunn County,38025,ND,47.35680008,-102.6182022
Phillips County,08095,CO,40.59389877,-102.3575974
Sioux County,38085,ND,46.11270142,-101.0403976
Guadalupe County,35019,NM,34.86330032,-104.7906036
Mineral County,30061,MT,47.14720154,-114.9982986
Wahkiakum County,53069,WA,46.29180145,-123.4244003
Florence County,55037,WI,45.8484993,-88.39810181
Deuel County,46039,SD,44.76010132,-96.66799927
Kittson County,27069,MN,48.77659988,-96.78289795
Bath County,51017,VA,38.05870056,-79.7410965
Mason County,48319,TX,30.71769905,-99.22619629
Hidalgo County,35023,NM,31.91399956,-108.714798
LaMoure County,38045,ND,46.45690155,-98.53549957
Nuckolls County,31129,NE,40.17639923,-98.04720306
Adams County,16003,ID,44.88949966,-116.4537964
Custer County,16037,ID,44.24110031,-114.2817001
Gregory County,46053,SD,43.19240189,-99.18560028
Pope County,17151,IL,37.41270065,-88.56150055
Stafford County,20185,KS,38.03099823,-98.7173996
Meade County,20119,KS,37.23820114,-100.3662033
Corson County,46031,SD,45.70859909,-101.1968994
Union County,35059,NM,36.4817009,-103.4710007
Valley County,31175,NE,41.56729889,-98.98190308
Storey County,32029,NV,39.4469986,-119.5294037
Pierce County,38069,ND,48.24959946,-99.97180176
Phillips County,30071,MT,48.25920105,-107.9132004
Columbia County,53013,WA,46.29750061,-117.9077988
Red Lake County,27125,MN,47.87170029,-96.09529877
Haskell County,20081,KS,37.56219864,-100.8712006
Tyrrell County,37177,NC,35.81719971,-76.20899963
Norton City,51720,VA,36.9314003,-82.62619781
Hardeman County,48197,TX,34.29029846,-99.74569702
Knox County,29103,MO,40.12820053,-92.14810181
Echols County,13101,GA,30.71010017,-82.89399719
Ellis County,40045,OK,36.21839905,-99.75469971
Hemphill County,48211,TX,35.83750153,-100.2705002
Sargent County,38081,ND,46.10779953,-97.63059998
Hardin County,17069,IL,37.51819992,-88.26679993
Wells County,38103,ND,47.58750153,-99.6608963
Edmunds County,46045,SD,45.41880035,-99.21530151
Kearny County,20093,KS,38.00019836,-101.3199005
Lewis County,16061,ID,46.23699951,-116.4263
Lyman County,46085,SD,43.89580154,-99.84739685
Fisher County,48151,TX,32.74280167,-100.4021988
Costilla County,08023,CO,37.27809906,-105.428299
Sutton County,48435,TX,30.49839973,-100.5382004
Cavalier County,38019,ND,48.77230072,-98.46479797
Reagan County,48383,TX,31.36619949,-101.5231018
Lake of the Woods County,27077,MN,48.77119827,-94.90460205
Harper County,40059,OK,36.78879929,-99.66729736
Clark County,46025,SD,44.85829926,-97.72949982
Chase County,31029,NE,40.52420044,-101.697998
Knox County,48275,TX,33.60609818,-99.74140167
Sweet Grass County,30097,MT,45.81389999,-109.9410019
Kinney County,48271,TX,29.35020065,-100.4179993
Upton County,48461,TX,31.36870003,-102.0430984
Roger Mills County,40129,OK,35.68830109,-99.69580078
Adams County,19003,IA,41.02899933,-94.69920349
Mercer County,29129,MO,40.42229843,-93.56860352
Smith County,20183,KS,39.78519821,-98.78549957
Kimball County,31105,NE,41.1977005,-103.7148972
Baca County,08009,CO,37.31919861,-102.5604019
Baylor County,48023,TX,33.61650085,-99.21350098
Catron County,35003,NM,33.91529846,-108.4047012
Nance County,31125,NE,41.39730072,-97.99220276
Webster County,31181,NE,40.17639923,-98.5
Osborne County,20141,KS,39.35029984,-98.76799774
Bennett County,46007,SD,43.19499969,-101.6640015
Real County,48385,TX,29.83169937,-99.82219696
Hanson County,46061,SD,43.67480087,-97.78730011
Crockett County,48105,TX,30.72299957,-101.4121017
Aleutians East Borough,02013,AK,55.36650085,-161.9812927
Sheridan County,30091,MT,48.72119904,-104.5046997
Harlan County,31083,NE,40.17649841,-99.40460205
Granite County,30039,MT,46.40449905,-113.4403992
Donley County,48129,TX,34.9654007,-100.814003
Lipscomb County,48295,TX,36.27769852,-100.2731018
Coke County,48081,TX,31.8885994,-100.5298996
Jackson County,46071,SD,43.69419861,-101.6280975
Shackelford County,48417,TX,32.73600006,-99.35410309
Traverse County,27155,MN,45.77220154,-96.47160339
Chautauqua County,20019,KS,37.15000153,-96.24539948
Petersburg Borough,02195,AK,57.11949921,-132.9344025
Emmons County,38029,ND,46.28509903,-100.2387009
Foster County,38031,ND,47.45709991,-98.88300323
Woodson County,20207,KS,37.88669968,-95.74009705
Bowman County,38011,ND,46.11259842,-103.5205994
Baker County,13007,GA,31.3260994,-84.44470215
Hand County,46059,SD,44.54779816,-99.00489807
Stanley County,46117,SD,44.41230011,-100.7359009
Sherman County,48421,TX,36.27769852,-101.8935013
Hall County,48191,TX,34.53079987,-100.6810989
Concho County,48095,TX,31.32649994,-99.86399841
Sherman County,31163,NE,41.22060013,-98.97619629
Lincoln County,20105,KS,39.04529953,-98.20770264
Perkins County,46105,SD,45.4905014,-102.4757004
Glascock County,13125,GA,33.22930145,-82.61070251
Fallon County,30025,MT,46.33399963,-104.4173965
Franklin County,31061,NE,40.17630005,-98.95279694
Rush County,20165,KS,38.52320099,-99.30919647
Collingsworth County,48087,TX,34.96490097,-100.2699966
Clay County,13061,GA,31.62630081,-84.98010254
Douglas County,46043,SD,43.38690186,-98.3660965
Sierra County,06091,CA,39.58039856,-120.516098
Schleicher County,48413,TX,30.89749908,-100.5384979
Copper River Census Area,02066,AK,61.88339996,-143.9680023
Perkins County,31135,NE,40.85089874,-101.6495972
Brown County,31017,NE,42.43000031,-99.92949677
Nelson County,38063,ND,47.92169952,-98.19200134
Cochran County,48079,TX,33.60419846,-102.8284988
Jewell County,20089,KS,39.78469849,-98.21829987
Ness County,20135,KS,38.47940063,-99.91619873
Decatur County,20039,KS,39.78469849,-100.4598999
Edwards County,20047,KS,37.88759995,-99.31220245
Trego County,20195,KS,38.91429901,-99.87280273
Logan County,20109,KS,38.91730118,-101.1483994
Hitchcock County,31087,NE,40.17630005,-101.0422974
Ziebach County,46137,SD,44.98040009,-101.665802
Aurora County,46003,SD,43.7179985,-98.56159973
Wayne County,49055,UT,38.32429886,-110.9039001
Harmon County,40057,OK,34.74409866,-99.84629822
Morton County,20129,KS,37.19139862,-101.799202
Gove County,20063,KS,38.91609955,-100.4830017
Pawnee County,31133,NE,40.13150024,-96.23709869
Cheyenne County,20023,KS,39.78580093,-101.7312012
Frontier County,31063,NE,40.53010178,-100.3942032
Chase County,20017,KS,38.30199814,-96.59390259
Butte County,16023,ID,43.72290039,-113.1720963
Webster County,13307,GA,32.04679871,-84.55110168
Hamilton County,20075,KS,37.99909973,-101.7911987
Haines Borough,02100,AK,59.11989975,-135.5
McIntosh County,38051,ND,46.11180115,-99.44120026
Sheridan County,20179,KS,39.35029984,-100.441803
Wrangell City and Borough,02275,AK,56.33169937,-132.0222931
Hettinger County,38041,ND,46.43249893,-102.4602966
Denali Borough,02068,AK,63.67139816,-150.011795
Elk County,20049,KS,37.45370102,-96.24410248
Rawlins County,20153,KS,39.78519821,-101.0756989
Kiowa County,20097,KS,37.55820084,-99.28610229
Kidder County,38043,ND,46.98009872,-99.78009796
Graham County,20065,KS,39.34970093,-99.8832016
Liberty County,30051,MT,48.56169891,-111.0245972
Rich County,49033,UT,41.63230133,-111.2444992
Renville County,38075,ND,48.71900177,-101.6577988
Niobrara County,56027,WY,43.05649948,-104.4754028
Sanborn County,46111,SD,44.02339935,-98.09140015
Greeley County,31077,NE,41.56740189,-98.52120209
Grant County,38037,ND,46.35829926,-101.6397018
McPherson County,46089,SD,45.76639938,-99.2213974
Faulk County,46049,SD,45.07099915,-99.14530182
Griggs County,38039,ND,47.45729828,-98.23699951
Potter County,46107,SD,45.0644989,-99.95729828
Sedgwick County,08115,CO,40.87590027,-102.351799
Quitman County,13239,GA,31.86730003,-85.01879883
Divide County,38023,ND,48.81489944,-103.4871979
Adams County,38001,ND,46.09680176,-102.5285034
Eddy County,38027,ND,47.71760178,-98.9016037
Garfield County,53023,WA,46.43159866,-117.5451965
Jeff Davis County,48243,TX,30.7154007,-104.1399994
Miner County,46097,SD,44.02199936,-97.61019897
Highland County,51091,VA,38.36230087,-79.5684967
Towner County,38095,ND,48.6855011,-99.2457962
Culberson County,48109,TX,31.4470005,-104.5173035
Dickens County,48125,TX,33.61660004,-100.7789001
Cimarron County,40025,OK,36.74829865,-102.5177002
Burke County,38013,ND,48.79100037,-102.5182037
Robertson County,21201,KY,38.51879883,-84.05200195
Wheatland County,30107,MT,46.46630096,-109.8444977
Hoonah-Angoon Census Area,02105,AK,58.28839874,-135.6430054
Wichita County,20203,KS,38.48210144,-101.3473969
Oldham County,48359,TX,35.40499878,-102.6028976
Menard County,48327,TX,30.88979912,-99.82060242
Keweenaw County,26083,MI,47.62799835,-88.43460083
Garfield County,31071,NE,41.91439819,-98.99140167
Mellette County,46095,SD,43.58129883,-100.7600021
Stanton County,20187,KS,37.56299973,-101.7842026
Jerauld County,46073,SD,44.06629944,-98.62960052
Clark County,20025,KS,37.23550034,-99.82029724
Buffalo County,46017,SD,44.07630157,-99.20490265
Worth County,29227,MO,40.47909927,-94.42209625
Gosper County,31073,NE,40.51480103,-99.83070374
Cheyenne County,08017,CO,38.82789993,-102.6035004
De Baca County,35011,NM,34.34249878,-104.4120026
Judith Basin County,30045,MT,47.04550171,-110.2659988
Oliver County,38065,ND,47.11529922,-101.3403015
Armstrong County,48011,TX,34.96490097,-101.357399
Edwards County,48137,TX,29.98270035,-100.3047028
Haakon County,46055,SD,44.29439926,-101.5400009
Dundy County,31057,NE,40.17620087,-101.6880035
Garden County,31069,NE,41.61940002,-102.3354034
Dolores County,08033,CO,37.75170135,-108.5174026
Gilliam County,41021,OR,45.37820053,-120.2108002
Boyd County,31015,NE,42.89970016,-98.76650238
Hodgeman County,20083,KS,38.08750153,-99.89790344
Piute County,49031,UT,38.33670044,-112.1272964
Eureka County,32011,NV,39.98389816,-116.2686005
McCone County,30055,MT,47.64519882,-105.7954025
Steele County,38091,ND,47.45619965,-97.72460175
Golden Valley County,38033,ND,46.94020081,-103.8466034
Meagher County,30059,MT,46.59820175,-110.8856964
Deuel County,31049,NE,41.11159897,-102.3339005
Comanche County,20033,KS,37.19129944,-99.27179718
Logan County,38047,ND,46.45729828,-99.47740173
Daniels County,30019,MT,48.78379822,-105.5485001
Sherman County,41055,OR,45.40520096,-120.6893997
Powder River County,30075,MT,45.39500046,-105.6302032
Cottle County,48101,TX,34.07770157,-100.278801
Taliaferro County,13265,GA,33.56610107,-82.87879944
Wallace County,20199,KS,38.91669846,-101.7636032
Irion County,48235,TX,31.30389977,-100.982399
Lane County,20101,KS,38.48130035,-100.4664001
Throckmorton County,48447,TX,33.17750168,-99.21240234
Kiowa County,08061,CO,38.43270111,-102.740303
Campbell County,46021,SD,45.77119827,-100.0515976
Glasscock County,48173,TX,31.86940002,-101.5207977
Hyde County,46069,SD,44.54729843,-99.48709869
Rock County,31149,NE,42.42129898,-99.44989777
Wheeler County,41069,OR,44.72610092,-120.0276031
Stonewall County,48433,TX,33.17910004,-100.2533035
Motley County,48345,TX,34.07410049,-100.7798004
